entity_id,product,product_status,price_convert,quantity_convert
252629,GALA-20241003-0.01400C,tradeable,7,2
252630,GALA-20241003-0.01400P,tradeable,7,2
252631,GALA-20241003-0.01700C,tradeable,7,2
252632,GALA-20241003-0.01700P,tradeable,7,2
252633,GALA-20241003-0.01850C,tradeable,7,2
252634,GALA-20241003-0.01850P,tradeable,7,2
252635,GALA-20241003-0.01950C,tradeable,7,2
252636,GALA-20241003-0.01950P,tradeable,7,2
252637,ORDI100-20241018-2800.00C,tradeable,4,4
252638,ORDI100-20241018-2800.00P,tradeable,4,4
252639,ARB-20241003-0.4600C,tradeable,6,4
252640,ARB-20241003-0.4600P,tradeable,6,4
252641,ARB-20241003-0.4800C,tradeable,6,4
252642,ARB-20241003-0.4800P,tradeable,6,4
252643,ARB-20241018-0.4800C,tradeable,6,4
252644,ARB-20241018-0.4800P,tradeable,6,4
252645,ARB-20241018-0.5200C,tradeable,6,4
252646,ARB-20241018-0.5200P,tradeable,6,4
252647,ARB-20241002-0.4600C,tradeable,6,4
252648,ARB-20241002-0.4600P,tradeable,6,4
252649,ARB-20241002-0.4800C,tradeable,6,4
252650,ARB-20241002-0.4800P,tradeable,6,4
252651,WLD-20241003-1.3000C,tradeable,6,3
252652,WLD-20241003-1.3000P,tradeable,6,3
252653,WLD-20241003-1.4500C,tradeable,6,3
252654,WLD-20241003-1.4500P,tradeable,6,3
252655,DOGE-20241227-0.0950C,tradeable,6,4
252656,DOGE-20241227-0.0950P,tradeable,6,4
252657,MMSHIB-20241018-13.00C,tradeable,4,2
252658,MMSHIB-20241018-13.00P,tradeable,4,2
252659,MMSHIB-20241018-14.50C,tradeable,4,2
252660,MMSHIB-20241018-14.50P,tradeable,4,2
252661,MMSHIB-20241002-14.50C,tradeable,4,2
252662,MMSHIB-20241002-14.50P,tradeable,4,2
252663,ATOM100-20241018-360.00C,tradeable,4,4
252664,ATOM100-20241018-360.00P,tradeable,4,4
252665,ATOM100-20241011-360.00C,tradeable,4,4
252666,ATOM100-20241011-360.00P,tradeable,4,4
252667,RUNE100-20241018-420.00C,tradeable,4,4
252668,RUNE100-20241018-420.00P,tradeable,4,4
252669,RUNE100-20241003-360.00C,tradeable,4,4
252670,RUNE100-20241003-360.00P,tradeable,4,4
252671,RUNE100-20241003-380.00C,tradeable,4,4
252672,RUNE100-20241003-380.00P,tradeable,4,4
252673,RUNE100-20241003-430.00C,tradeable,4,4
252674,RUNE100-20241003-430.00P,tradeable,4,4
252675,RUNE100-20241002-360.00C,tradeable,4,4
252676,RUNE100-20241002-360.00P,tradeable,4,4
252677,RUNE100-20241002-380.00C,tradeable,4,4
252678,RUNE100-20241002-380.00P,tradeable,4,4
252679,RUNE100-20241002-430.00C,tradeable,4,4
252680,RUNE100-20241002-430.00P,tradeable,4,4
252681,POL-20241003-0.2500C,tradeable,6,4
252682,POL-20241003-0.2500P,tradeable,6,4
252683,POL-20241003-0.2800C,tradeable,6,4
252684,POL-20241003-0.2800P,tradeable,6,4
252685,POL-20241003-0.3300C,tradeable,6,4
252686,POL-20241003-0.3300P,tradeable,6,4
252687,ADA-20241018-0.2800C,tradeable,6,2
252688,ADA-20241018-0.2800P,tradeable,6,2
252689,LINK-20241018-9.5000C,tradeable,6,3
252690,LINK-20241018-9.5000P,tradeable,6,3
252691,DOT-20241011-2.5000C,tradeable,6,2
252692,DOT-20241011-2.5000P,tradeable,6,2
252693,DOT-20241018-2.5000C,tradeable,6,2
252694,DOT-20241018-2.5000P,tradeable,6,2
252695,ICP100-20241003-650.00C,tradeable,4,4
252696,ICP100-20241003-650.00P,tradeable,4,4
252697,ICP100-20241003-720.00C,tradeable,4,4
252698,ICP100-20241003-720.00P,tradeable,4,4
252699,ICP100-20241003-740.00C,tradeable,4,4
252700,ICP100-20241003-740.00P,tradeable,4,4
252701,ICP100-20241003-760.00C,tradeable,4,4
252702,ICP100-20241003-760.00P,tradeable,4,4
252703,DOGE-20241002-0.0700C,tradeable,6,4
252704,DOGE-20241002-0.0700P,tradeable,6,4
252705,DOGE-20241002-0.0850C,tradeable,6,4
252706,DOGE-20241002-0.0850P,tradeable,6,4
252707,DOGE-20241002-0.0960C,tradeable,6,4
252708,DOGE-20241002-0.0960P,tradeable,6,4
252709,DOGE-20241002-0.0980C,tradeable,6,4
252710,DOGE-20241002-0.0980P,tradeable,6,4
252711,FIL-20241011-2.8000C,tradeable,6,2
252712,FIL-20241011-2.8000P,tradeable,6,2
252713,DOT-20241003-3.2000C,tradeable,6,2
252714,DOT-20241003-3.2000P,tradeable,6,2
252715,DOT-20241003-3.4000C,tradeable,6,2
252716,DOT-20241003-3.4000P,tradeable,6,2
252717,DOT-20241003-3.7000C,tradeable,6,2
252718,DOT-20241003-3.7000P,tradeable,6,2
252719,DOT-20241003-3.9000C,tradeable,6,2
252720,DOT-20241003-3.9000P,tradeable,6,2
252721,DOT-20241002-3.2000C,tradeable,6,2
252722,DOT-20241002-3.2000P,tradeable,6,2
252723,DOT-20241002-3.4000C,tradeable,6,2
252724,DOT-20241002-3.4000P,tradeable,6,2
252725,DOT-20241002-3.7000C,tradeable,6,2
252726,DOT-20241002-3.7000P,tradeable,6,2
252727,DOT-20241002-3.9000C,tradeable,6,2
252728,DOT-20241002-3.9000P,tradeable,6,2
252729,INJ-20241018-14.0000C,tradeable,6,3
252730,INJ-20241018-14.0000P,tradeable,6,3
252731,ATOM100-20241002-300.00C,tradeable,4,4
252732,ATOM100-20241002-300.00P,tradeable,4,4
252733,ATOM100-20241002-340.00C,tradeable,4,4
252734,ATOM100-20241002-340.00P,tradeable,4,4
252735,ATOM100-20241002-390.00C,tradeable,4,4
252736,ATOM100-20241002-390.00P,tradeable,4,4
252737,ATOM100-20241002-410.00C,tradeable,4,4
252738,ATOM100-20241002-410.00P,tradeable,4,4
252739,ATOM100-20241003-300.00C,tradeable,4,4
252740,ATOM100-20241003-300.00P,tradeable,4,4
252741,ATOM100-20241003-340.00C,tradeable,4,4
252742,ATOM100-20241003-340.00P,tradeable,4,4
252743,ATOM100-20241003-390.00C,tradeable,4,4
252744,ATOM100-20241003-390.00P,tradeable,4,4
252745,ATOM100-20241003-410.00C,tradeable,4,4
252746,ATOM100-20241003-410.00P,tradeable,4,4
252747,UNI100-20241227-550.00C,tradeable,4,4
252748,UNI100-20241227-550.00P,tradeable,4,4
252749,UNI100-20241002-580.00C,tradeable,4,4
252750,UNI100-20241002-580.00P,tradeable,4,4
252751,UNI100-20241002-620.00C,tradeable,4,4
252752,UNI100-20241002-620.00P,tradeable,4,4
252753,UNI100-20241002-640.00C,tradeable,4,4
252754,UNI100-20241002-640.00P,tradeable,4,4
252755,BNB-20241227-300.00C,tradeable,4,4
252756,BNB-20241227-300.00P,tradeable,4,4
252757,BNB-20241227-480.00C,tradeable,4,4
252758,INJ-20241002-17.0000C,tradeable,6,3
252759,BNB-20241227-480.00P,tradeable,4,4
252760,BNB-20241003-460.00C,tradeable,4,4
252761,BNB-20241003-460.00P,tradeable,4,4
252762,BNB-20241018-480.00C,tradeable,4,4
252763,BNB-20241018-480.00P,tradeable,4,4
252764,ARB-20241227-0.3000C,tradeable,6,4
252765,ARB-20241227-0.3000P,tradeable,6,4
252766,ARB-20241227-0.4800C,tradeable,6,4
252767,ARB-20241227-0.4800P,tradeable,6,4
252768,APE-20241011-0.5500C,tradeable,6,2
252769,APE-20241011-0.5500P,tradeable,6,2
252770,APE-20241011-0.6200C,tradeable,6,2
252771,APE-20241011-0.6200P,tradeable,6,2
252772,APE-20241011-0.6400C,tradeable,6,2
252773,APE-20241011-0.6400P,tradeable,6,2
252774,APE-20241227-0.5500C,tradeable,6,2
252775,APE-20241227-0.5500P,tradeable,6,2
252776,APE-20241002-0.5800C,tradeable,6,2
252777,APE-20241002-0.5800P,tradeable,6,2
252778,APE-20241002-0.6200C,tradeable,6,2
252779,APE-20241002-0.6200P,tradeable,6,2
252780,APE-20241002-0.6400C,tradeable,6,2
252781,APE-20241002-0.6400P,tradeable,6,2
252782,APE-20241018-0.5500C,tradeable,6,2
252783,APE-20241018-0.5500P,tradeable,6,2
252784,APE-20241018-0.6200C,tradeable,6,2
252785,APE-20241018-0.6200P,tradeable,6,2
252786,APE-20241018-0.6400C,tradeable,6,2
252787,APE-20241018-0.6400P,tradeable,6,2
252788,MMPEPE-20241227-8.50C,tradeable,4,2
252789,MMPEPE-20241227-8.50P,tradeable,4,2
252790,LTC-20241227-58.0000C,tradeable,6,4
252791,LTC-20241227-58.0000P,tradeable,6,4
252792,LTC-20241227-62.0000C,tradeable,6,4
252793,LTC-20241227-62.0000P,tradeable,6,4
252794,INJ-20241002-14.0000C,tradeable,6,3
252795,INJ-20241002-14.0000P,tradeable,6,3
252796,INJ-20241002-17.0000P,tradeable,6,3
252797,INJ-20241002-18.5000C,tradeable,6,3
252798,INJ-20241002-18.5000P,tradeable,6,3
252799,INJ-20241002-19.5000C,tradeable,6,3
252800,INJ-20241002-19.5000P,tradeable,6,3
252801,PENDLE1000-20241227-2500.00C,tradeable,4,4
252802,PENDLE1000-20241227-2500.00P,tradeable,4,4
252803,PENDLE1000-20241227-3200.00C,tradeable,4,4
252804,PENDLE1000-20241227-3200.00P,tradeable,4,4
252805,PENDLE1000-20241003-2800.00C,tradeable,4,4
252806,PENDLE1000-20241003-2800.00P,tradeable,4,4
252807,PENDLE1000-20241003-3700.00C,tradeable,4,4
252808,PENDLE1000-20241003-3700.00P,tradeable,4,4
252809,FLOKI1000000-20241227-110.00C,tradeable,4,4
252810,FLOKI1000000-20241227-110.00P,tradeable,4,4
252811,BTC-20241018-50000C,tradeable,2,4
252812,BTC-20241018-50000P,tradeable,2,4
252813,ORDI100-20241227-2800.00C,tradeable,4,4
252814,ORDI100-20241227-2800.00P,tradeable,4,4
252815,ORDI100-20241002-2600.00C,tradeable,4,4
252816,ORDI100-20241002-2600.00P,tradeable,4,4
252817,ORDI100-20241002-3100.00C,tradeable,4,4
252818,ORDI100-20241002-3100.00P,tradeable,4,4
252819,ORDI100-20241003-2600.00C,tradeable,4,4
252820,ORDI100-20241003-2600.00P,tradeable,4,4
252821,ORDI100-20241003-3100.00C,tradeable,4,4
252822,ORDI100-20241003-3100.00P,tradeable,4,4
252823,FIL-20241018-2.8000C,tradeable,6,2
252824,FIL-20241018-2.8000P,tradeable,6,2
252825,BTC-20241003-59500C,tradeable,2,4
252826,BTC-20241002-60500C,tradeable,2,4
252827,BTC-20241002-60500P,tradeable,2,4
252828,BTC-20241003-59500P,tradeable,2,4
252829,BTC-20241004-62500C,tradeable,2,4
252830,BTC-20241004-62500P,tradeable,2,4
252831,ETH-20241002-2475C,tradeable,3,3
252832,ETH-20241002-2475P,tradeable,3,3
252833,BTC-20241004-61500C,tradeable,2,4
252834,BTC-20241004-61500P,tradeable,2,4
252835,ETH-20241003-2425C,tradeable,3,3
252836,ETH-20241003-2425P,tradeable,3,3
252837,ETH-20241018-2350C,tradeable,3,3
252838,ETH-20241018-2350P,tradeable,3,3
252839,GALA-20241018-0.01000C,tradeable,7,2
252840,GALA-20241018-0.01000P,tradeable,7,2
252841,GALA-20241018-0.01700C,tradeable,7,2
252842,GALA-20241018-0.01700P,tradeable,7,2
252843,BTC-20241002-59500C,tradeable,2,4
252844,BTC-20241002-59500P,tradeable,2,4
252845,MMPEPE-20241002-7.50C,tradeable,4,2
252846,MMPEPE-20241002-7.50P,tradeable,4,2
252847,MMPEPE-20241002-8.60C,tradeable,4,2
252848,MMPEPE-20241002-8.60P,tradeable,4,2
252849,MMPEPE-20241002-8.80C,tradeable,4,2
252850,MMPEPE-20241002-8.80P,tradeable,4,2
252851,MMPEPE-20241002-9.20C,tradeable,4,2
252852,MMPEPE-20241002-9.20P,tradeable,4,2
252853,MMPEPE-20241002-9.40C,tradeable,4,2
252854,MMPEPE-20241002-9.40P,tradeable,4,2
252855,MMPEPE-20241003-7.50C,tradeable,4,2
252856,MMPEPE-20241003-7.50P,tradeable,4,2
252857,MMPEPE-20241003-8.60C,tradeable,4,2
252858,MMPEPE-20241003-8.60P,tradeable,4,2
252859,MMPEPE-20241003-8.80C,tradeable,4,2
252860,MMPEPE-20241003-8.80P,tradeable,4,2
252861,MMPEPE-20241003-9.20C,tradeable,4,2
252862,MMPEPE-20241003-9.20P,tradeable,4,2
252863,MMPEPE-20241003-9.40C,tradeable,4,2
252864,MMPEPE-20241003-9.40P,tradeable,4,2
252865,ORDI100-20241018-2600.00C,tradeable,4,4
252866,ORDI100-20241018-2600.00P,tradeable,4,4
252867,MMPEPE-20241227-7.00C,tradeable,4,2
252868,MMPEPE-20241227-7.00P,tradeable,4,2
252869,BTC-20241018-57000C,tradeable,2,4
252870,BTC-20241018-57000P,tradeable,2,4
252871,ETH-20241002-2425C,tradeable,3,3
252872,ETH-20241002-2425P,tradeable,3,3
252873,ETH-20241003-2375C,tradeable,3,3
252874,ETH-20241003-2375P,tradeable,3,3
252875,BTC-20241004-60500C,tradeable,2,4
252876,BTC-20241004-60500P,tradeable,2,4
252877,BTC-20241005-56000P,tradeable,2,4
252878,BTC-20241005-55000C,tradeable,2,4
252879,BTC-20241005-56000C,tradeable,2,4
252880,BTC-20241005-57000C,tradeable,2,4
252881,BTC-20241005-58000C,tradeable,2,4
252882,BTC-20241005-59000C,tradeable,2,4
252883,BTC-20241005-59500C,tradeable,2,4
252884,BTC-20241005-55000P,tradeable,2,4
252885,BTC-20241005-59000P,tradeable,2,4
252886,BTC-20241005-57000P,tradeable,2,4
252887,BTC-20241005-61000P,tradeable,2,4
252888,BTC-20241005-58000P,tradeable,2,4
252889,BTC-20241005-59500P,tradeable,2,4
252890,BTC-20241005-60000P,tradeable,2,4
252891,BTC-20241005-62000P,tradeable,2,4
252892,BTC-20241005-62500C,tradeable,2,4
252893,BTC-20241005-60000C,tradeable,2,4
252894,BTC-20241005-60500C,tradeable,2,4
252895,BTC-20241005-62500P,tradeable,2,4
252896,BTC-20241005-63000C,tradeable,2,4
252897,BTC-20241005-61000C,tradeable,2,4
252898,BTC-20241005-60500P,tradeable,2,4
252899,BTC-20241005-64000P,tradeable,2,4
252900,BTC-20241005-61500P,tradeable,2,4
252901,BTC-20241005-61500C,tradeable,2,4
252902,BTC-20241005-65000C,tradeable,2,4
252903,BTC-20241005-64500P,tradeable,2,4
252904,BTC-20241005-62000C,tradeable,2,4
252905,BTC-20241005-63000P,tradeable,2,4
252906,BTC-20241005-65000P,tradeable,2,4
252907,BTC-20241005-63500C,tradeable,2,4
252908,BTC-20241005-64000C,tradeable,2,4
252909,BTC-20241005-65500C,tradeable,2,4
252910,BTC-20241005-66000C,tradeable,2,4
252911,BTC-20241005-68000C,tradeable,2,4
252912,BTC-20241005-69000C,tradeable,2,4
252913,BTC-20241005-63500P,tradeable,2,4
252914,BTC-20241005-66000P,tradeable,2,4
252915,BTC-20241005-64500C,tradeable,2,4
252916,BTC-20241005-67000C,tradeable,2,4
252917,BTC-20241005-70000C,tradeable,2,4
252918,BTC-20241005-67000P,tradeable,2,4
252919,BTC-20241005-71000C,tradeable,2,4
252920,BTC-20241005-65500P,tradeable,2,4
252921,BTC-20241005-69000P,tradeable,2,4
252922,BTC-20241005-72000P,tradeable,2,4
252923,BTC-20241005-70000P,tradeable,2,4
252924,BTC-20241005-68000P,tradeable,2,4
252925,BTC-20241005-71000P,tradeable,2,4
252926,BTC-20241005-72000C,tradeable,2,4
252927,ETH-20241005-2100P,tradeable,3,3
252928,ETH-20241005-2100C,tradeable,3,3
252929,ETH-20241005-2150P,tradeable,3,3
252930,ETH-20241005-2150C,tradeable,3,3
252931,ETH-20241005-2200P,tradeable,3,3
252932,ETH-20241005-2250P,tradeable,3,3
252933,ETH-20241005-2350C,tradeable,3,3
252934,ETH-20241005-2250C,tradeable,3,3
252935,ETH-20241005-2350P,tradeable,3,3
252936,ETH-20241005-2200C,tradeable,3,3
252937,ETH-20241005-2300C,tradeable,3,3
252938,ETH-20241005-2375P,tradeable,3,3
252939,ETH-20241005-2300P,tradeable,3,3
252940,ETH-20241005-2375C,tradeable,3,3
252941,ETH-20241005-2400P,tradeable,3,3
252942,ETH-20241005-2400C,tradeable,3,3
252943,ETH-20241005-2425P,tradeable,3,3
252944,ETH-20241005-2425C,tradeable,3,3
252945,ETH-20241005-2450C,tradeable,3,3
252946,ETH-20241005-2475C,tradeable,3,3
252947,ETH-20241005-2450P,tradeable,3,3
252948,ETH-20241005-2475P,tradeable,3,3
252949,ETH-20241005-2500C,tradeable,3,3
252950,ETH-20241005-2525P,tradeable,3,3
252951,ETH-20241005-2550C,tradeable,3,3
252952,ETH-20241005-2500P,tradeable,3,3
252953,ETH-20241005-2550P,tradeable,3,3
252954,ETH-20241005-2575P,tradeable,3,3
252955,ETH-20241005-2525C,tradeable,3,3
252956,ETH-20241005-2600C,tradeable,3,3
252957,ETH-20241005-2575C,tradeable,3,3
252958,ETH-20241005-2600P,tradeable,3,3
252959,ETH-20241005-2650C,tradeable,3,3
252960,ETH-20241005-2625C,tradeable,3,3
252961,ETH-20241005-2625P,tradeable,3,3
252962,ETH-20241005-2675C,tradeable,3,3
252963,ETH-20241005-2650P,tradeable,3,3
252964,ETH-20241005-2675P,tradeable,3,3
252965,ETH-20241005-2700P,tradeable,3,3
252966,ETH-20241005-2700C,tradeable,3,3
252967,ETH-20241005-2750P,tradeable,3,3
252968,ETH-20241005-2750C,tradeable,3,3
252969,ETH-20241005-2800P,tradeable,3,3
252970,ETH-20241005-2850P,tradeable,3,3
252971,ETH-20241005-2800C,tradeable,3,3
252972,ETH-20241005-2850C,tradeable,3,3
252973,ETH-20241005-2900P,tradeable,3,3
252974,ETH-20241005-2900C,tradeable,3,3
252975,ETH-20241005-2950P,tradeable,3,3
252976,ETH-20241005-2950C,tradeable,3,3
252977,ETH-20241005-3000P,tradeable,3,3
252978,ETH-20241005-3000C,tradeable,3,3
252979,ETH-20241004-2475C,tradeable,3,3
252980,ETH-20241004-2475P,tradeable,3,3
252981,ETH-20241004-2525C,tradeable,3,3
252982,ETH-20241004-2525P,tradeable,3,3
252983,LTC-20241005-45.0000C,tradeable,6,4
252984,LTC-20241005-45.0000P,tradeable,6,4
252985,LTC-20241005-50.0000C,tradeable,6,4
252986,LTC-20241005-50.0000P,tradeable,6,4
252987,LTC-20241005-55.0000C,tradeable,6,4
252988,LTC-20241005-55.0000P,tradeable,6,4
252989,LTC-20241005-56.0000C,tradeable,6,4
252990,LTC-20241005-56.0000P,tradeable,6,4
252991,LTC-20241005-58.0000C,tradeable,6,4
252992,LTC-20241005-58.0000P,tradeable,6,4
252993,LTC-20241005-60.0000C,tradeable,6,4
252994,LTC-20241005-60.0000P,tradeable,6,4
252995,LTC-20241005-62.0000C,tradeable,6,4
252996,LTC-20241005-62.0000P,tradeable,6,4
252997,LTC-20241005-64.0000C,tradeable,6,4
252998,LTC-20241005-64.0000P,tradeable,6,4
252999,LTC-20241005-65.0000C,tradeable,6,4
253000,LTC-20241005-65.0000P,tradeable,6,4
253001,LTC-20241005-66.0000C,tradeable,6,4
253002,LTC-20241005-66.0000P,tradeable,6,4
253003,LTC-20241005-68.0000C,tradeable,6,4
253004,LTC-20241005-68.0000P,tradeable,6,4
253005,LTC-20241005-70.0000C,tradeable,6,4
253006,LTC-20241005-70.0000P,tradeable,6,4
253007,LTC-20241005-72.0000C,tradeable,6,4
253008,LTC-20241005-72.0000P,tradeable,6,4
253009,LTC-20241005-74.0000C,tradeable,6,4
253010,LTC-20241005-74.0000P,tradeable,6,4
253011,LTC-20241005-75.0000C,tradeable,6,4
253012,LTC-20241005-75.0000P,tradeable,6,4
253013,LTC-20241005-80.0000C,tradeable,6,4
253014,LTC-20241005-80.0000P,tradeable,6,4
253015,LTC-20241005-85.0000C,tradeable,6,4
253016,LTC-20241005-85.0000P,tradeable,6,4
253017,LTC-20241005-90.0000C,tradeable,6,4
253018,LTC-20241005-90.0000P,tradeable,6,4
253019,AXS-20241005-3.5000C,tradeable,6,3
253020,AXS-20241005-3.5000P,tradeable,6,3
253021,AXS-20241005-3.8000C,tradeable,6,3
253022,AXS-20241005-3.8000P,tradeable,6,3
253023,AXS-20241005-4.0000C,tradeable,6,3
253024,AXS-20241005-4.0000P,tradeable,6,3
253025,AXS-20241005-4.2000C,tradeable,6,3
253026,AXS-20241005-4.2000P,tradeable,6,3
253027,AXS-20241005-4.4000C,tradeable,6,3
253028,AXS-20241005-4.4000P,tradeable,6,3
253029,AXS-20241005-4.5000C,tradeable,6,3
253030,AXS-20241005-4.5000P,tradeable,6,3
253031,AXS-20241005-4.6000C,tradeable,6,3
253032,AXS-20241005-4.6000P,tradeable,6,3
253033,AXS-20241005-4.7000C,tradeable,6,3
253034,AXS-20241005-4.7000P,tradeable,6,3
253035,AXS-20241005-4.8000C,tradeable,6,3
253036,AXS-20241005-4.8000P,tradeable,6,3
253037,AXS-20241005-4.9000C,tradeable,6,3
253038,AXS-20241005-4.9000P,tradeable,6,3
253039,AXS-20241005-5.0000C,tradeable,6,3
253040,AXS-20241005-5.0000P,tradeable,6,3
253041,AXS-20241005-5.1000C,tradeable,6,3
253042,AXS-20241005-5.1000P,tradeable,6,3
253043,AXS-20241005-5.2000C,tradeable,6,3
253044,AXS-20241005-5.2000P,tradeable,6,3
253045,AXS-20241005-5.4000C,tradeable,6,3
253046,AXS-20241005-5.4000P,tradeable,6,3
253047,AXS-20241005-5.5000C,tradeable,6,3
253048,AXS-20241005-5.5000P,tradeable,6,3
253049,AXS-20241005-5.6000C,tradeable,6,3
253050,AXS-20241005-5.6000P,tradeable,6,3
253051,AXS-20241005-5.8000C,tradeable,6,3
253052,AXS-20241005-5.8000P,tradeable,6,3
253053,AXS-20241005-6.0000C,tradeable,6,3
253054,AXS-20241005-6.0000P,tradeable,6,3
253055,AXS-20241005-6.5000C,tradeable,6,3
253056,AXS-20241005-6.5000P,tradeable,6,3
253057,AXS-20241005-7.0000C,tradeable,6,3
253058,AXS-20241005-7.0000P,tradeable,6,3
253059,ATOM100-20241005-350.00C,tradeable,4,4
253060,ATOM100-20241005-350.00P,tradeable,4,4
253061,ATOM100-20241005-360.00C,tradeable,4,4
253062,ATOM100-20241005-360.00P,tradeable,4,4
253063,ATOM100-20241005-380.00C,tradeable,4,4
253064,ATOM100-20241005-380.00P,tradeable,4,4
253065,ATOM100-20241005-400.00C,tradeable,4,4
253066,ATOM100-20241005-400.00P,tradeable,4,4
253067,ATOM100-20241005-420.00C,tradeable,4,4
253068,ATOM100-20241005-420.00P,tradeable,4,4
253069,ATOM100-20241005-430.00C,tradeable,4,4
253070,ATOM100-20241005-430.00P,tradeable,4,4
253071,ATOM100-20241005-440.00C,tradeable,4,4
253072,ATOM100-20241005-440.00P,tradeable,4,4
253073,ATOM100-20241005-450.00C,tradeable,4,4
253074,ATOM100-20241005-450.00P,tradeable,4,4
253075,ATOM100-20241005-460.00C,tradeable,4,4
253076,ATOM100-20241005-460.00P,tradeable,4,4
253077,ATOM100-20241005-470.00C,tradeable,4,4
253078,ATOM100-20241005-470.00P,tradeable,4,4
253079,ATOM100-20241005-480.00C,tradeable,4,4
253080,ATOM100-20241005-480.00P,tradeable,4,4
253081,ATOM100-20241005-490.00C,tradeable,4,4
253082,ATOM100-20241005-490.00P,tradeable,4,4
253083,ATOM100-20241005-500.00C,tradeable,4,4
253084,ATOM100-20241005-500.00P,tradeable,4,4
253085,ATOM100-20241005-520.00C,tradeable,4,4
253086,ATOM100-20241005-520.00P,tradeable,4,4
253087,ATOM100-20241005-540.00C,tradeable,4,4
253088,ATOM100-20241005-540.00P,tradeable,4,4
253089,ATOM100-20241005-550.00C,tradeable,4,4
253090,ATOM100-20241005-550.00P,tradeable,4,4
253091,ATOM100-20241005-600.00C,tradeable,4,4
253092,ATOM100-20241005-600.00P,tradeable,4,4
253093,ATOM100-20241005-650.00C,tradeable,4,4
253094,ATOM100-20241005-650.00P,tradeable,4,4
253095,AVAX-20241005-18.0000C,tradeable,6,3
253096,AVAX-20241005-18.0000P,tradeable,6,3
253097,AVAX-20241005-20.0000C,tradeable,6,3
253098,AVAX-20241005-20.0000P,tradeable,6,3
253099,AVAX-20241005-22.0000C,tradeable,6,3
253100,AVAX-20241005-22.0000P,tradeable,6,3
253101,AVAX-20241005-23.0000C,tradeable,6,3
253102,AVAX-20241005-23.0000P,tradeable,6,3
253103,AVAX-20241005-24.0000C,tradeable,6,3
253104,AVAX-20241005-24.0000P,tradeable,6,3
253105,AVAX-20241005-25.0000C,tradeable,6,3
253106,AVAX-20241005-25.0000P,tradeable,6,3
253107,AVAX-20241005-26.0000C,tradeable,6,3
253108,AVAX-20241005-26.0000P,tradeable,6,3
253109,AVAX-20241005-27.0000C,tradeable,6,3
253110,AVAX-20241005-27.0000P,tradeable,6,3
253111,AVAX-20241005-28.0000C,tradeable,6,3
253112,AVAX-20241005-28.0000P,tradeable,6,3
253113,AVAX-20241005-29.0000C,tradeable,6,3
253114,AVAX-20241005-29.0000P,tradeable,6,3
253115,AVAX-20241005-30.0000C,tradeable,6,3
253116,AVAX-20241005-30.0000P,tradeable,6,3
253117,AVAX-20241005-32.0000C,tradeable,6,3
253118,AVAX-20241005-32.0000P,tradeable,6,3
253119,AVAX-20241005-34.0000C,tradeable,6,3
253120,AVAX-20241005-34.0000P,tradeable,6,3
253121,AVAX-20241005-35.0000C,tradeable,6,3
253122,AVAX-20241005-35.0000P,tradeable,6,3
253123,XRP-20241005-0.450C,tradeable,6,3
253124,XRP-20241005-0.450P,tradeable,6,3
253125,XRP-20241005-0.500C,tradeable,6,3
253126,XRP-20241005-0.500P,tradeable,6,3
253127,XRP-20241005-0.520C,tradeable,6,3
253128,XRP-20241005-0.520P,tradeable,6,3
253129,XRP-20241005-0.540C,tradeable,6,3
253130,XRP-20241005-0.540P,tradeable,6,3
253131,XRP-20241005-0.550C,tradeable,6,3
253132,XRP-20241005-0.550P,tradeable,6,3
253133,XRP-20241005-0.560C,tradeable,6,3
253134,XRP-20241005-0.560P,tradeable,6,3
253135,XRP-20241005-0.580C,tradeable,6,3
253136,XRP-20241005-0.580P,tradeable,6,3
253137,XRP-20241005-0.600C,tradeable,6,3
253138,XRP-20241005-0.600P,tradeable,6,3
253139,XRP-20241005-0.620C,tradeable,6,3
253140,XRP-20241005-0.620P,tradeable,6,3
253141,XRP-20241005-0.640C,tradeable,6,3
253142,XRP-20241005-0.640P,tradeable,6,3
253143,XRP-20241005-0.650C,tradeable,6,3
253144,XRP-20241005-0.650P,tradeable,6,3
253145,XRP-20241005-0.660C,tradeable,6,3
253146,XRP-20241005-0.660P,tradeable,6,3
253147,XRP-20241005-0.680C,tradeable,6,3
253148,XRP-20241005-0.680P,tradeable,6,3
253149,XRP-20241005-0.700C,tradeable,6,3
253150,XRP-20241005-0.700P,tradeable,6,3
253151,XRP-20241005-0.750C,tradeable,6,3
253152,XRP-20241005-0.750P,tradeable,6,3
253153,XRP-20241005-0.800C,tradeable,6,3
253154,XRP-20241005-0.800P,tradeable,6,3
253155,XRP-20241005-0.900C,tradeable,6,3
253156,XRP-20241005-0.900P,tradeable,6,3
253157,FIL-20241005-2.5000C,tradeable,6,2
253158,FIL-20241005-2.5000P,tradeable,6,2
253159,FIL-20241005-2.8000C,tradeable,6,2
253160,FIL-20241005-2.8000P,tradeable,6,2
253161,FIL-20241005-3.0000C,tradeable,6,2
253162,FIL-20241005-3.0000P,tradeable,6,2
253163,FIL-20241005-3.2000C,tradeable,6,2
253164,FIL-20241005-3.2000P,tradeable,6,2
253165,FIL-20241005-3.3000C,tradeable,6,2
253166,FIL-20241005-3.3000P,tradeable,6,2
253167,FIL-20241005-3.4000C,tradeable,6,2
253168,FIL-20241005-3.4000P,tradeable,6,2
253169,FIL-20241005-3.5000C,tradeable,6,2
